"Short desc","Keywords","Level","Vnum","Room","Location","Flags","Weight","Value","Material","Worn","Item type","AC/SLevel","Capacity","Spells","Affects","hit roll","damage roll","hp","armor class","strength","dexterity","intelligence","wisdom","constitution","sex","class","level","age","(unknown)","(unknown)","endurance","hp","gold","experience","armor class","hit roll","damage roll","saves","none","air sphere","earth sphere","fire sphere","spirit sphere","water sphere","Bit affects",","Other"
"the {Dd{wee{Dp {Dhood {xof his motionless {Wc{wl{Do{wa{Wk{x","hood deep cowl",90,3414,3595,"on a {rfear{D-{Winspiring {Dfade{x","---------------B---",5,200,"cloth","(take head)","armor","30/15/40/20",0,"","+50hp,+2dex,+4wis,+50hp",0,0,50,0,0,2,0,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a dense network of {Ds{wt{Wee{wl{Dy {ws{Wcale{ws{x","scales on back thick",90,3418,3606,"on the {Rbeast{x of the {bdepths{x","---------------B---",5,500,"armored scales","(take back)","container",0,"50lbs, 50 max (0% bulk),"","+6hit,+4dam,+2dex,+6hit,+4dam",6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,"",,""
"a {rp{Rr{Do{wt{Wec{wt{Di{Rv{re l{Ra{Dy{Re{rr{x of {rt{Ro{Du{Rg{rh{x, {rs{Rc{Da{Rl{ry {yh{ri{Rd{ye{x","a protective layer of tough scaly hide",90,3421,3606,"on the {Rbeast{x of the {bdepths{x","---------------B---",10,300,"hide","(take neck)","armor","25/20/30/15",0,"","+3hit,+3dam,+20hp,+1con,+23end,+20hp,+3hit,+3dam",3,3,20,0,0,0,0,0,1,0,0,0,0,0,0,23,20,0,0,0,3,3,0,0,0,0,0,0,0,"",,""
"a large {yo{ra{yk{x bed with a {yp{Yat{Wchw{Yor{yk{x quilt","bed",0,14169,14336,"in room: The Se{Dren{xia L{Data{xr Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wwhite{x dress with a {gb{ya{Dn{Yd{re{bd{x hem","accepted dress banded",50,14210,14337,"on A young woman in a {Wwhite {gb{ya{Dn{Yd{re{bd{W dress{x","-------------------",1,30,"cloth","(take torso)","armor","13/13/13/11",0,"","+1dex",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ygo{Yld{yen{x serpent ring","gold golden serpent ring",55,14245,14337,"on A young woman in a {Wwhite {gb{ya{Dn{Yd{re{bd{W dress{x","-------------------",0,100,"gold","(take finger)","armor","1/1/1/1",0,"","+1int,+1wis,+25end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dc{xo{gl{xo{Dr{x-shifting warder's cloak","warder's cloak color shifting",70,14374,14337,"on A tough-looking warrior","-------------------",1,500,"cloth","(take back)","armor","18/18/17/17",0,"","+1dex,+1con",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dplush bearskin{x rug","bear skin bearskin rug",0,14170,14338,"in room: The {gM{Gy{gria{Gm{g C{Gop{gan{x Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a king-sized {yb{We{yd{x with {Wsatin s{xh{De{ce{xt{Ws{x","bed",0,14171,14338,"in room: The {gM{Gy{gria{Gm{g C{Gop{gan{x Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"on {Wpale ye{Yll{Wow{x linens on the large {ydo{rub{yle b{re{yd{x","bed",0,14172,14339,"in room: The Ge{Drr{xa Ki{Dsha{xr Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a bench made of {Wl{ma{wv{Den{wd{me{Wr{x-streaked marble","fountain bench",0,14179,14341,"in room: Eastern Guest Courtyard","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wsi{xl{Dv{Wer{x {bsa{Bpph{bire{x pendant","silver sapphire pendant",40,14402,14341,"on a wandering guest","-------------------",1,179,"silver","(take neck)","armor","10/10/10/10",0,"","+1int,+1con",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a beautiful {ms{Mi{Wl{mk{x blouse","silk blouse",40,14401,14341,"on a wandering guest","-------------------",3,89,"cloth","(take torso)","armor","10/10/10/10",0,"","+2wis",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{ms{Mi{Wl{mk{x sleeves","silk sleeves",40,14400,14341,"on a wandering guest","-------------------",2,79,"cloth","(take arms)","armor","10/10/10/10",0,"","+2dex",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ms{Mi{Wl{mk{x sash","silk sash",40,14399,14341,"on a wandering guest","-------------------",1,79,"cloth","(take waist)","armor","10/10/10/10",0,"","+2con",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dbe{xau{Wt{xif{Dul{x vine-covered shawl, fringed in {Dg{xra{Dy{x","shawl gray",80,14151,14343,"on A {Dgray{x-shawled, ageless looking woman","-------------------",2,0,"cloth","(take back)","armor","20/20/20/20",0,"","+1int,+1wis,+50end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dbe{Wa{xu{Wt{xi{Wf{Dul{x vine-covered shawl, fringed in {Wwhite{x","white shawl",80,14154,14345,"on A {Wwhite{x-shawled, ageless looking woman","-------------------",2,150,"cloth","(take back)","armor","30/30/20/0",0,"","+1int,+1wis,+50end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"the {Dburden{x of many {yc{Yhore{ys{x","burden chores",35,14387,14346,"on A girl in a {Wwhite{x dress","-------------------",2,25,"cloth","(take float)","armor","9/9/9/8",0,"","+2int",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wmodest{x ribbon","modest ribbon",35,14388,14346,"on A girl in a {Wwhite{x dress","-------------------",1,30,"cloth","(take head)","armor","9/9/9/8",0,"","+1wis",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"hard {yc{Yallouse{ys{x","hard callouses",35,14389,14346,"on A girl in a {Wwhite{x dress","-------------------",2,30,"cloth","(take hands)","armor","9/9/9/8",0,"","+2str,+50end",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wwhite nov{xi{Wce{x dress","white novice dress",25,14187,14346,"on A girl in a {Wwhite{x dress","-------------------",2,15,"cloth","(take torso)","armor","7/7/8/7",0,"","+1dex",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a king-sized {gg{Gre{gen{W-{gpa{Gin{gted{x bed","bed",0,14406,14347,"in room: The {GNi{grel{Gle Co{gidevw{Gin{x Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an oak {ydou{rb{yle{x bed","bed",0,14407,14348,"in room: The {bN{Bo{bane Ma{Bsa{bdi{Bm{x Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large {yk{Wi{yng-si{Wze{yd{x bed","bed",0,14404,14350,"in room: The {DCe{wril{Dla Ma{wrodr{Ded{x Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dda{rr{Dk wo{ro{Dded{x full bed with {bsa{Bti{bn sh{Bee{bts{x","bed",0,14405,14351,"in room: The {WBeryl Marle{x Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dp{Wlai{Dn{x little knife","plain little knife",55,14392,14352,"on A young woman in a {Wwhite {gb{ya{Dn{Yd{re{bd{W dress{x","-------------------",1,120,"steel","(take wield)","weapon(stab)","6d11",0,"none","+9dam,+30hp,+30hp,+9dam",0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,9,0,0,0,0,0,0,0,"",,""
"a studious expression","studious expression",55,14391,14352,"on A young woman in a {Wwhite {gb{ya{Dn{Yd{re{bd{W dress{x","-------------------",1,45,"air","(take face)","armor","14/14/14/13",0,"","+2int",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of sturdy {yshoes{x","pair shoes sturdy",55,14390,14352,"on A young woman in a {Wwhite {gb{ya{Dn{Yd{re{bd{W dress{x","-------------------",2,40,"leather","(take feet)","armor","14/14/14/13",0,"","+1wis,+30end",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ywo{Yod{yen{x vat filled with {Dst{Wea{Dmy{x hot water","vat",0,14259,14356,"in room: White Tower Main Level - {WLaundry{x Room","-------------------",0,0,"wood","(none)","container",0,"100lbs, 0 max (0% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a sopping wet {WNovice{x dress","wet dress white soggy",30,14258,14356,"inside a {ywo{Yod{yen{x vat filled with {Dst{Wea{Dmy{x hot water in White Tower Main Level - {WLaundry{x Room","-------------------",0,0,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dbe{Ya{xu{Wt{xi{Yf{Dul{x vine-covered shawl, fringed in {Yyellow{x","yellow shawl",80,14157,14357,"on A {Yyellow{x-shawled, ageless looking woman","-------------------",2,150,"cloth","(take back)","armor","30/30/20/0",0,"","+1int,+1wis,+50end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a straight-backed {yma{Ypl{ye{x chair","chair chairs",0,14261,14359,"in room: White Tower Main Level - Healing Area Entry Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rburgandy{x leather chair behind the desk","desk",0,14260,14359,"in room: White Tower Main Level - Healing Area Entry Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wpristine{x narrow bed","bed",0,14262,14360,"in room: White Tower Main Level - Healing Area {YInfirmary{x","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a cupboard with a bright {Yyellow{x door","cupboard yellow",0,14266,14360,"in room: White Tower Main Level - Healing Area {YInfirmary{x","-------------------",0,0,"cloth","(none)","container",0,"50lbs, 50 max (0% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wroll{x of thin cloth {Wbandages{x","roll cloth bandages",1,14269,14360,"inside a cupboard with a bright {Yyellow{x door in White Tower Main Level - Healing Area {YInfirmary{x","-------------------",0,0,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a medium-sized jar of {yoi{Yntme{ynt{x","jar ointment salve",1,14268,14360,"inside a cupboard with a bright {Yyellow{x door in White Tower Main Level - Healing Area {YInfirmary{x","-------------------",1,59,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wclean{x, large triangle bandage","bandage",1,14267,14360,"inside a cupboard with a bright {Yyellow{x door in White Tower Main Level - Healing Area {YInfirmary{x","-------------------",0,2,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wclean sheet{x covering a tall, rectangular table","table",0,14263,14363,"in room: White Tower Healing Area - Southern Healing Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a comfortably {Wp{ga{xdd{ge{Wd ar{gm{xch{ga{Wir{x","padded armchair chair",0,14264,14364,"in room: White Tower Healing Area - Southern Recovery Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wfu{xl{Yl-s{xiz{Wed{x bed","bed",0,14265,14364,"in room: White Tower Healing Area - Southern Recovery Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"comfy blankets covering the {ysl{Wei{ygh{x bed","bed",0,14270,14367,"in room: White Tower Healing Area - Northern Recovery Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wscroll{x with a {Bwax s{bea{Bl{x","scroll",0,14436,14369,"on a young {Rp{Ya{Gg{Be{x","-------------------",0,0,"paper","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dbe{ya{xu{Wt{xi{yf{Dul{x vine-covered shawl, fringed in {ybrown{x","shawl brown",80,14152,14369,"on A {ybrown{x-shawled, ageless looking woman","-------------------",2,150,"cloth","(take back)","armor","30/30/20/0",0,"","+1int,+1wis,+50end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {Dblack leather{x gloves","gloves black leather",70,14398,14369,"on a patrolling {cg{Cu{Wa{Cr{cd{x","-------------------",2,149,"leather","(take hands)","armor","18/18/17/17",0,"","+2dex",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"the {rF{Rl{Ya{Rm{re{x of {WTar Valon{x","flame tar valon",70,14397,14369,"on a patrolling {cg{Cu{Wa{Cr{cd{x","-------------------",0,139,"fire","(take float)","light",0,999,"(limited)","+1int,+1wis",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {Dshiny black{x boots","shiny black boots",70,14396,14369,"on a patrolling {cg{Cu{Wa{Cr{cd{x","-------------------",4,149,"leather","(take feet)","armor","18/18/17/17",0,"","+50hp,+1int,+50hp",0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yleather{x cord","leather cord",70,14395,14369,"on a patrolling {cg{Cu{Wa{Cr{cd{x","-------------------",1,119,"leather","(take neck)","armor","18/18/17/17",0,"","+1con",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a sturdy {Ds{Wtee{Dl{x shield","sturdy steel shield",70,14394,14369,"on a patrolling {cg{Cu{Wa{Cr{cd{x","-------------------",3,129,"steel","(take shield)","armor","18/18/17/17",0,"","+2str",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a soft, {gw{Go{Bol{Ge{gn{x mat on the floor","woolen mat mats",0,14271,14372,"in room: White Tower Eastern Classrooms - Meditation Classroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dbe{ga{xu{Wt{xi{gf{Dul{x vine-covered shawl, fringed in {gg{Gre{gen{x","shawl green",80,14156,14373,"on an {gAe{Gs {gSe{Gd{gai{x","-------------------",2,150,"cloth","(take back)","armor","30/30/20/0",0,"","+1int,+1wis,+50end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an {Do{Wn{Gy{Dx{x-hilted dagger","onyx hilted dagger",85,14272,14373,"on an {gAe{Gs {gSe{Gd{gai{x","-------------------",2,348,"steel","(take wield)","weapon(slice)","5d18",0,"sharp","+18dam,+18dam",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,"",,""
"a {Dbe{ba{xu{Wt{xi{bf{Dul{x vine-covered shawl, fringed in {bb{Blu{be{x","blue shawl",80,14155,14374,"on A {bb{Bl{bue{x-shawled, ageless looking woman","-------------------",2,150,"cloth","(take back)","armor","30/30/20/0",0,"","+1int,+1wis,+50end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yba{Dtt{yered{x chair at a massive {Dst{xo{Dne{x table","chair stone table chairs",0,14273,14375,"in room: White Tower Eastern Classrooms - Channeling Classroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ych{Wa{yir{x at a small student's {yde{Ws{yk{x","desk chair",0,14181,14376,"in room: White Tower Eastern Classrooms - Mathematics Classroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an {De{cl{xe{Wg{xa{cn{Dt{x {cs{Wi{Dl{ck{x sofa","couch sofa",0,14230,14385,"in room: The {DK{xe{Wep{xe{Dr{x's Sitting Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dm{ca{xt{Wch{xi{cn{Dg{x brocaded {Da{cr{xm{Wch{xa{ci{Dr{x","chair chairs armchair armchairs",0,14231,14385,"in room: The {DK{xe{Wep{xe{Dr{x's Sitting Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a beautifully-{We{xm{Wb{rr{Ro{xi{Wd{xe{Wr{re{Rd{x quilt on the bed","bed",0,14229,14386,"in room: The {DK{xe{Wep{xe{Dr{x's Bedroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a polished {Dlo{wng{Ws{wwo{Drd{x","polished longsword",90,14434,14387,"on a {Wtower{x {Rg{Yu{Ba{Gr{Wd{x","-------------------",10,100,"cloth","(take wield)","weapon(slice)","10d15",0,"none","+4dam,+1str,+1dex,+1con,+4dam",0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"",,""
"a polished {Ds{wh{Wie{wl{Dd{x","polished shield",90,14435,14387,"on a {Wtower{x {Rg{Yu{Ba{Gr{Wd{x","-------------------",10,100,"metal","(take shield)","armor","30/30/30/0",-1214619160,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a small {Dli{mn{xe{Wn-co{xve{mr{Ded{x sofa","couch sofa",0,14144,14388,"in room: The {DK{xe{Wep{xe{Dr of the Ch{xro{Wni{xcl{Des{x' Office","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a soft, {Dli{mn{xe{Wn-co{xve{mr{Ded{x armchair facing the sofa","armchair armchairs",0,14145,14388,"in room: The {DK{xe{Wep{xe{Dr of the Ch{xro{Wni{xcl{Des{x' Office","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yt{xe{ra{ykw{ro{xo{yd{x chair in front of the {DK{xe{Wep{xe{Dr's{x desk","chair chairs",0,14146,14388,"in room: The {DK{xe{Wep{xe{Dr of the Ch{xro{Wni{xcl{Des{x' Office","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an impressive {yt{xe{ra{ykw{ro{xo{yd{x armchair placed behind the desk","desk",0,14147,14388,"in room: The {DK{xe{Wep{xe{Dr of the Ch{xro{Wni{xcl{Des{x' Office","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a niche hiding behind the {gt{xa{Dp{Yes{Dt{xr{gy{x","tapestry niche",0,14148,14388,"in room: The {DK{xe{Wep{xe{Dr of the Ch{xro{Wni{xcl{Des{x' Office","-------------------",200,0,"cloth","(none)","container",0,"50lbs, 20 max (0% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a drawer in the {yt{xe{ra{ykw{ro{xo{yd{x desk","drawer",0,14149,14388,"in room: The {DK{xe{Wep{xe{Dr of the Ch{xro{Wni{xcl{Des{x' Office","-------------------",0,0,"cloth","(none)","container",0,"25lbs, 25 max (0% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dbe{ra{xu{Wt{xi{rf{Dul{x vine-covered shawl, fringed in {rr{Re{rd{x","shawl red",80,14153,14393,"on A {rr{Re{rd{x-shawled, ageless looking woman","-------------------",2,150,"cloth","(take back)","armor","30/30/20/0",0,"","+1int,+1wis,+50end",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a massive {ys{Yun{ygw{Yoo{yd{x chair, feet dangling","sungwood chair",0,14143,14395,"in room: A Nook in the Hallway","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"the {cwi{Wnd{cow{x sill","windowsill window sill windows",0,14150,14404,"in room: Study of the {WA{gm{yy{Dr{Yl{ri{bn {DS{ye{ga{Wt{x","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{rma{Dh{rogan{Dy{x wardrobe","wardrobe",80,14158,14404,"in room: Study of the {WA{gm{yy{Dr{Yl{ri{bn {DS{ye{ga{Wt{x","-------------------",500,5000,"wood","(none)","container",0,"100lbs, 100 max (0% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wcomfortably-{Dp{ma{Wdd{me{Dd{x {rma{Dh{rogan{Dy{x chair","chair chairs",0,14159,14404,"in room: Study of the {WA{gm{yy{Dr{Yl{ri{bn {DS{ye{ga{Wt{x","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an {Do{yr{xn{Wat{xe{yl{Dy{x carved chair of {Dp{ma{Wdd{me{Dd{x {rma{Dh{rogan{Dy{x behind the Amyrlin's desk","desk",0,14160,14404,"in room: Study of the {WA{gm{yy{Dr{Yl{ri{bn {DS{ye{ga{Wt{x","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dsecret compartment{x behind a {Wpanel{x on the wall","secret panel compartment",0,14161,14404,"in room: Study of the {WA{gm{yy{Dr{Yl{ri{bn {DS{ye{ga{Wt{x","-------------------",0,0,"cloth","(none)","container",0,"50lbs, 50 max (0% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rdr{Da{rwer{x in the massive {rma{Dh{rogan{Dy{x desk","drawer",0,14162,14404,"in room: Study of the {WA{gm{yy{Dr{Yl{ri{bn {DS{ye{ga{Wt{x","-------------------",0,0,"cloth","(none)","container",0,"50lbs, 50 max (0% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Db{br{xo{Wca{xd{be{Dd{x silk {Dc{bo{Wu{bc{Dh{x","couch sofa",0,14227,14411,"in room: The {WA{gm{yy{Dr{Yl{ri{bn{x's Sitting Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a comfortable {Bq{Cu{Wi{Cl{Bt{x on the bed","bed",0,14228,14412,"in room: The {WMaid{x's Bedroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
